variant_name,decision_index,time_bucket,state_hash,b0_action_type,new_action_type,b0_action_signature_hash,new_action_signature_hash,estimated_gross_delta,estimated_pref_delta,estimated_duration_delta,affected_rule_ids,rule_state_before,rule_state_after,qwen_audit_reason,controller_reason,official_replay_delta_net,official_replay_delta_gross,official_replay_delta_penalty,delta_label_mode,label_validity,state_compatible,visible_compatible,legal_compatible,regret_label_win_loss_unknown,reason_code,keep_kill_source
B9_gold_current_20260529,75,step_bucket_003,01c4f5d47487,wait,wait,d21187e2ae3b,4eeb36c52546,0.0,0.0,-54.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""macro_task_repair_value"":0.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,[],,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,76,step_bucket_003,fbe5122e7093,wait,take_order,2e1466b92a6c,66a6f3a364bb,483.91,2561.56,-48.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-557.22}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,77,step_bucket_003,7b5d888bf5ff,take_order,take_order,0f8dd2177eca,ad6fb8642e72,-591.52,2516.58,-328.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":1204.76}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-54.02,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-801.35}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,78,step_bucket_003,fff6fc82ea9b,take_order,wait,cb510e8450b1,d21187e2ae3b,-169.23,-20.0,-111.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":306.31}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":6231.88,""ptt_repair_value"":6231.88,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":6231.88}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,79,step_bucket_003,64dbde642c14,wait,wait,d21187e2ae3b,5cc5c1b4d2dc,0.0,1.0,298.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,80,step_bucket_003,1b25cdeb1d72,wait,take_order,d0e0cb02b508,385c87bfc19c,444.24,2552.79,-154.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-71.23,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-505.2}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,81,step_bucket_003,7d670196d5fb,take_order,take_order,b9f8d120f5cf,b077eab40b19,-260.59,2542.56,-14.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":910.76}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-819.37}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,82,step_bucket_003,c384b88e0757,take_order,take_order,b7e4f0924eb4,31c006d9ae4a,167.43,2511.18,-117.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":123.13}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-48.62,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-342.67}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,83,step_bucket_003,a6b63e67b22e,wait,wait,d21187e2ae3b,5a6c51a5d2c3,0.0,1.0,385.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,84,step_bucket_003,8cc2db923477,wait,take_order,d21187e2ae3b,8d2cb75cdbc3,509.02,2562.56,224.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-479.95}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,85,step_bucket_003,1ab3d1a0bf9b,wait,take_order,18230058056d,63df8c46195c,295.82,2561.56,41.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-852.78}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,86,step_bucket_003,865af4737c6e,take_order,wait,514b9ad2b4d1,d21187e2ae3b,-505.96,-20.0,-373.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":742.64}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":6231.88,""ptt_repair_value"":6231.88,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":6231.88}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,87,step_bucket_003,60dbc4eb5788,take_order,wait,cc8ec79388a8,bba0b12b8676,-412.92,-19.0,160.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":758.89}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,88,step_bucket_003,d11f3159b84a,wait,take_order,d21187e2ae3b,7755d052f69c,276.32,2553.85,135.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-71.29,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-799.89}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,89,step_bucket_003,6dd0bfa272f0,wait,take_order,4c3d44d6eb5a,1984a8bab50a,389.94,2561.56,-34.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-944.28,""preference_repair_bonus"":0.0,""preference_repair_value"":4.56,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-292.5,""ptt_marginal_penalty_applied"":-944.28,""ptt_repair_value"":4.56,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-292.5},""score"":-698.98}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_repair_value"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""ptt_repair_value"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,90,step_bucket_003,0df28209fdef,take_order,wait,147a2c9d94d1,d21187e2ae3b,-524.8,-20.0,-260.0,"[""048e665ca9b7"",""355f8f7bf174"",""36e6d8533839"",""5898067122eb"",""67a434f963f5"",""69c10ceb2dd4"",""e90080a0e2da""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":817.6}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":6231.88,""ptt_repair_value"":6231.88,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":6231.88}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
